Source	Type	Identifier	Title	DateEarliest	DateLatest	RelationAttachments	RelationURLs	CoverageSpatial	Contents	Category	Deposit	LotStorage	LotGrid	LotLevels	LotDates	LotContexts	NotebookPage	CoverageTemporal	CoverageEarliest	CoverageLatest	RightsStatus	RightsSidelined	Relation	Contributor	Coverage	Creator	Date	Description	Format	Language	Publisher	Rights	Subject	CoverageAltitude	CoverageArea	CoverageCRS	CoverageCoordinates	CoverageCropped	CoverageEnvelopeXYZ	CoverageEnvelopeGEO	CoverageXYZ	CoverageGEO	CoverageJSON	CoveragePosition	CoverageSerialized	CoverageUTC	CoverageUnion	DateEarliestISO8601	DateLatestISO8601	DateModified	DateTimeZone	DateUTC	FormatDiameter	FormatHeight	FormatImage	FormatImageAnnotations	FormatImageHeight	FormatImageModificationDate	FormatImageTransformXYZ	FormatImageTransformGEO	FormatImageEnvelopeXYZ	FormatImageEnvelopeGEO	FormatImageWidth	FormatLength	FormatMaximumDimension	FormatPreservedHeight	FormatThickness	FormatWidth	IdentifierUUID	RelationBelongsTo	RelationBelongsToUUID	RelationCuts	RelationCutsUUID	RelationIncludes	RelationIncludesUUID	RelationIsAbove	RelationIsAboveUUID	RelationIsAfter	RelationIsAfterUUID	RelationIsBefore	RelationIsBeforeUUID	RelationIsBelow	RelationIsBelowUUID	RelationIsCoevalWith	RelationIsCoevalWithUUID	RelationIsCutBy	RelationIsCutByUUID	RelationIsNextTo	RelationIsNextToUUID	RightsDeleted	RightsLocked	RightsRating	RightsTrashed	Subtype	Period
ΒΘ West 2013	Group	515	Room 2; Eastern Section; Southern Area; Strosis 1	2013-08-08T04:48:15Z	2013-08-08T04:48:15Z				"plain glaze ware\nUnglazed Constantinople white ware\nearly monochrome glaze\ncoarse handles, bases, rims, body sherds\ncombed ware\nRoman red wares and lamp fragments\nmicaceous body sherds\ncooking ware\nridged ware\n\nmortar from hypocaust tiles\ntile\nglass\n\n\nsherds: 423\n""classical black glaze"": 14"	Fill			K/11,12-3/4,6	53.924-54.335m.	20 Jun 2013\n1 Jul 2013	9, 13, 19	3447\n3455\n3471	9th-11th A.D.	800	1100	All Done	0					8 août 2013							[53.924 TO 54.335]	1.167				ENVELOPE(410.691, 411.636, 356.626, 354.832)	ENVELOPE(23.72278901877740153736, 23.72279978642314901549, 37.97643941570230907701, 37.97642324280115389001)	GEOMETRYCOLLECTION(POLYGON Z ((410.908 354.938 54.335, 410.892 355.151 54.208, 411.077 355.363 54.195, 411.196 355.278 54.194, 411.068 354.952 54.274, 410.908 354.938 54.335)), POLYGON Z ((410.845 354.899 54.13, 411.036 355.193 54.096, 411.274 355.052 54.092, 411.132 354.847 54.092, 410.845 354.899 54.13)), POLYGON Z ((410.852 354.859 54.143, 410.723 355.718 54.078, 410.732 355.844 54.045, 410.966 356.471 54.098, 411.376 356.626 54.099, 411.52 356.02 54.223, 411.629 355.516 54.124, 410.852 354.859 54.143)), POLYGON Z ((411.392 356.585 54.006, 411.606 355.47 54.048, 411.178 354.883 54.03, 410.934 354.854 54.049, 410.696 355.762 54.016, 410.938 356.459 54.01, 411.392 356.585 54.006)), POLYGON Z ((411.392 356.585 54.006, 411.606 355.47 54.048, 411.178 354.883 54.03, 410.934 354.854 54.049, 410.696 355.762 54.016, 410.938 356.459 54.01, 411.392 356.585 54.006)), POLYGON Z ((411.385 356.556 53.938, 411.636 355.396 53.979, 411.409 355.227 53.979, 411.297 355.072 53.967, 411.204 354.947 53.97, 411.151 354.87 53.925, 410.967 354.832 53.942, 410.691 355.789 53.945, 410.903 356.246 53.924, 410.951 356.458 53.949, 411.385 356.556 53.938)))	POLYGON ((23.72279691 37.97643903, 23.72279697 37.97643905, 23.72279728 37.97643781, 23.72279845 37.97643396, 23.7227997 37.97642942, 23.72279952 37.9764293, 23.72279979 37.97642834, 23.7227977 37.9764271, 23.72279459 37.97642371, 23.72279436 37.97642369, 23.72279428 37.97642359, 23.72279424 37.97642358, 23.72279407 37.97642338, 23.72279351 37.97642346, 23.72279219 37.97642324, 23.72279211 37.97642347, 23.72279181 37.97642344, 23.72279172 37.97642371, 23.72279131 37.97642377, 23.72279088 37.97642348, 23.72279081 37.97642384, 23.7227908 37.97642384, 23.72279081 37.97642385, 23.72278963 37.97642998, 23.72278908 37.97643162, 23.72278909 37.97643165, 23.72278902 37.97643186, 23.72278967 37.97643297, 23.72279181 37.9764379, 23.72279211 37.97643797, 23.72279213 37.97643801, 23.72279679 37.97643942, 23.72279691 37.97643903))		411.15, 355.702	n=context\nd=2013-06-20T05:02:26Z\nx=0X1.9AE872B020C4AP+8\ny=0X1.62F020C49BA5EP+8\nz=0X1.B2AE147AE147BP+5\nv=0X1.64962FC962FCAP+6\ns=0X1.26353F7CED917P+3\nhz=0X1.3EDCDF0123457P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T05:02:26Z\nx=0X1.9AE45A1CAC083P+8\ny=0X1.6326A7EF9DB23P+8\nz=0X1.B1A9FBE76C8B4P+5\nv=0X1.67C2468ACF136P+6\ns=0X1.2BAE147AE147BP+3\nhz=0X1.3FA654320FEDCP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T05:02:26Z\nx=0X1.9B13B645A1CACP+8\ny=0X1.635CED916872BP+8\nz=0X1.B18F5C28F5C29P+5\nv=0X1.68147AE147AE1P+6\ns=0X1.2D26E978D4FDFP+3\nhz=0X1.4158091A2B3C5P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T05:02:26Z\nx=0X1.9B322D0E56042P+8\ny=0X1.63472B020C49CP+8\nz=0X1.B18D4FDF3B646P+5\nv=0X1.681B97530ECA8P+6\ns=0X1.28A3D70A3D70AP+3\nhz=0X1.4196D3A06D39FP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T05:02:26Z\nx=0X1.9B116872B020CP+8\ny=0X1.62F3B645A1CACP+8\nz=0X1.B23126E978D5P+5\nv=0X1.6616C16C16C17P+6\ns=0X1.2333333333333P+3\nhz=0X1.3FAEEEEEEEEEEP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T05:02:26Z\nx=0X1.9AE872B020C4AP+8\ny=0X1.62F020C49BA5EP+8\nz=0X1.B2AE147AE147BP+5\nv=0X1.64962FC962FCAP+6\ns=0X1.26353F7CED917P+3\nhz=0X1.3EDCDF0123457P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\n\nn=context\nd=2013-06-20T07:34:19Z\nx=0X1.9AD851EB851ECP+8\ny=0X1.62E624DD2F1AAP+8\nz=0X1.B10A3D70A3D71P+5\nv=0X1.69B17E4B17E4BP+6\ns=0X1.268F5C28F5C29P+3\nhz=0X1.3E68E38E38E38P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:34:19Z\nx=0X1.9B09374BC6A7FP+8\ny=0X1.63316872B020CP+8\nz=0X1.B0C49BA5E353FP+5\nv=0X1.6A84444444444P+6\ns=0X1.29C28F5C28F5CP+3\nhz=0X1.407DF01234569P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:34:19Z\nx=0X1.9B4624DD2F1AAP+8\ny=0X1.630D4FDF3B646P+8\nz=0X1.B0BC6A7EF9DB2P+5\nv=0X1.6AB13579BE025P+6\ns=0X1.2170A3D70A3D7P+3\nhz=0X1.4116AF37C048DP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:34:19Z\nx=0X1.9B21CAC083127P+8\ny=0X1.62D8D4FDF3B64P+8\nz=0X1.B0BC6A7EF9DB2P+5\nv=0X1.6AB69D0369D04P+6\ns=0X1.1F53F7CED9168P+3\nhz=0X1.3F8F13579BE02P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:34:19Z\nx=0X1.9AD851EB851ECP+8\ny=0X1.62E624DD2F1AAP+8\nz=0X1.B10A3D70A3D71P+5\nv=0X1.69B17E4B17E4BP+6\ns=0X1.268F5C28F5C29P+3\nhz=0X1.3E68E38E38E38P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9ADA1CAC08312P+8\ny=0X1.62DBE76C8B439P+8\nz=0X1.B124DD2F1A9FCP+5\nv=0X1.6964B17E4B17EP+6\ns=0X1.2578D4FDF3B64P+3\nhz=0X1.3E4654320FEDCP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9AB916872B021P+8\ny=0X1.63B7CED916873P+8\nz=0X1.B09FBE76C8B44P+5\nv=0X1.6AC9ABCDF0124P+6\ns=0X1.3D1EB851EB852P+3\nhz=0X1.410654320FEDCP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9ABB645A1CAC1P+8\ny=0X1.63D810624DD2FP+8\nz=0X1.B05C28F5C28F6P+5\nv=0X1.6B83B2A1907F6P+6\ns=0X1.40189374BC6A8P+3\nhz=0X1.4184FA4FA4FA4P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9AF74BC6A7EFAP+8\ny=0X1.64789374BC6A8P+8\nz=0X1.B0C8B43958106P+5\nv=0X1.6A39BE02468ADP+6\ns=0X1.4B9DB22D0E56P+3\nhz=0X1.44B1111111112P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9B604189374BCP+8\ny=0X1.64A04189374BCP+8\nz=0X1.B0CAC083126E9P+5\nv=0X1.6A3851EB851EBP+6\ns=0X1.48624DD2F1AAP+3\nhz=0X1.470FDB97530EEP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9B851EB851EB8P+8\ny=0X1.64051EB851EB8P+8\nz=0X1.B1C8B43958106P+5\nv=0X1.6768F5C28F5C2P+6\ns=0X1.35A9FBE76C8B4P+3\nhz=0X1.45D2D82D82D83P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9BA10624DD2F2P+8\ny=0X1.6384189374BC7P+8\nz=0X1.B0FDF3B645A1DP+5\nv=0X1.69D8BF258BF26P+6\ns=0X1.266E978D4FDF4P+3\nhz=0X1.449F37C048D17P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-20T07:36:53Z\nx=0X1.9ADA1CAC08312P+8\ny=0X1.62DBE76C8B439P+8\nz=0X1.B124DD2F1A9FCP+5\nv=0X1.6964B17E4B17EP+6\ns=0X1.2578D4FDF3B64P+3\nhz=0X1.3E4654320FEDCP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B645A1CAC083P+8\ny=0X1.6495C28F5C28FP+8\nz=0X1.B00C49BA5E354P+5\nv=0X1.6BAC16C16C16CP+6\ns=0X1.4C5A1CAC08312P+3\nhz=0X1.474907F6E5D4DP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B9B22D0E5604P+8\ny=0X1.637851EB851ECP+8\nz=0X1.B0624DD2F1AAP+5\nv=0X1.6B127D27D27D2P+6\ns=0X1.2AE978D4FDF3BP+3\nhz=0X1.44B02468ACF12P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B2D916872B02P+8\ny=0X1.62E20C49BA5E3P+8\nz=0X1.B03D70A3D70A4P+5\nv=0X1.6B93A06D3A06EP+6\ns=0X1.245A1CAC08312P+3\nhz=0X1.405E147AE147BP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9AEF1A9FBE76DP+8\ny=0X1.62DA9FBE76C8BP+8\nz=0X1.B0645A1CAC083P+5\nv=0X1.6B12C5F92C5F9P+6\ns=0X1.28B4395810625P+3\nhz=0X1.3F16C16C16C15P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9AB22D0E56042P+8\ny=0X1.63C3126E978D5P+8\nz=0X1.B020C49BA5E35P+5\nv=0X1.6B8BF258BF259P+6\ns=0X1.43E76C8B43958P+3\nhz=0X1.4170DA740DA73P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9AF020C49BA5EP+8\ny=0X1.6475810624DD3P+8\nz=0X1.B0147AE147AE1P+5\nv=0X1.6B8C3B2A1908P+6\ns=0X1.511EB851EB852P+3\nhz=0X1.44D51EB851EB8P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B645A1CAC083P+8\ny=0X1.6495C28F5C28FP+8\nz=0X1.B00C49BA5E354P+5\nv=0X1.6BAC16C16C16CP+6\ns=0X1.4C5A1CAC08312P+3\nhz=0X1.474907F6E5D4DP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B645A1CAC083P+8\ny=0X1.6495C28F5C28FP+8\nz=0X1.B00C49BA5E354P+5\nv=0X1.6BAC16C16C16CP+6\ns=0X1.4C5A1CAC08312P+3\nhz=0X1.474907F6E5D4DP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B9B22D0E5604P+8\ny=0X1.637851EB851ECP+8\nz=0X1.B0624DD2F1AAP+5\nv=0X1.6B127D27D27D2P+6\ns=0X1.2AE978D4FDF3BP+3\nhz=0X1.44B02468ACF12P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B2D916872B02P+8\ny=0X1.62E20C49BA5E3P+8\nz=0X1.B03D70A3D70A4P+5\nv=0X1.6B93A06D3A06EP+6\ns=0X1.245A1CAC08312P+3\nhz=0X1.405E147AE147BP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9AEF1A9FBE76DP+8\ny=0X1.62DA9FBE76C8BP+8\nz=0X1.B0645A1CAC083P+5\nv=0X1.6B12C5F92C5F9P+6\ns=0X1.28B4395810625P+3\nhz=0X1.3F16C16C16C15P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9AB22D0E56042P+8\ny=0X1.63C3126E978D5P+8\nz=0X1.B020C49BA5E35P+5\nv=0X1.6B8BF258BF259P+6\ns=0X1.43E76C8B43958P+3\nhz=0X1.4170DA740DA73P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9AF020C49BA5EP+8\ny=0X1.6475810624DD3P+8\nz=0X1.B0147AE147AE1P+5\nv=0X1.6B8C3B2A1908P+6\ns=0X1.511EB851EB852P+3\nhz=0X1.44D51EB851EB8P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-06-24T08:40:01Z\nx=0X1.9B645A1CAC083P+8\ny=0X1.6495C28F5C28FP+8\nz=0X1.B00C49BA5E354P+5\nv=0X1.6BAC16C16C16CP+6\ns=0X1.4C5A1CAC08312P+3\nhz=0X1.474907F6E5D4DP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9B628F5C28F5CP+8\ny=0X1.648E560418937P+8\nz=0X1.AF810624DD2F2P+5\nv=0X1.7B7B2A1907F6EP+6\ns=0X1.CD0E560418937P+3\nhz=0X1.476C83FB72EA6P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9BA2D0E560419P+8\ny=0X1.6365604189375P+8\nz=0X1.AFD4FDF3B645AP+5\nv=0X1.7C661D950C83FP+6\ns=0X1.A9B22D0E56042P+3\nhz=0X1.45A27D27D27D2P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9B68B43958106P+8\ny=0X1.633A1CAC08312P+8\nz=0X1.AFD4FDF3B645AP+5\nv=0X1.7C66666666666P+6\ns=0X1.A970A3D70A3D7P+3\nhz=0X1.446A06D3A06D2P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9B4C083126E98P+8\ny=0X1.63126E978D4FEP+8\nz=0X1.AFBC6A7EF9DB2P+5\nv=0X1.7CB579BE02469P+6\ns=0X1.A795810624DD3P+3\nhz=0X1.439FB72EA61DAP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9B34395810625P+8\ny=0X1.62F26E978D4FEP+8\nz=0X1.AFC28F5C28F5CP+5\nv=0X1.7CB8091A2B3C5P+6\ns=0X1.A624DD2F1A9FCP+3\nhz=0X1.42F8F5C28F5C3P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9B26A7EF9DB23P+8\ny=0X1.62DEB851EB852P+8\nz=0X1.AF66666666666P+5\nv=0X1.7D8C3B2A1908P+6\ns=0X1.A54FDF3B645A2P+3\nhz=0X1.42961D950C83EP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9AF78D4FDF3B6P+8\ny=0X1.62D4FDF3B645AP+8\nz=0X1.AF89374BC6A7FP+5\nv=0X1.7D1D950C83FB7P+6\ns=0X1.A7EF9DB22D0E5P+3\nhz=0X1.41D9E26AF37C2P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9AB0E56041893P+8\ny=0X1.63C9FBE76C8B4P+8\nz=0X1.AF8F5C28F5C29P+5\nv=0X1.7BB0A3D70A3D7P+6\ns=0X1.C578D4FDF3B64P+3\nhz=0X1.435EEEEEEEEEEP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9AE72B020C49CP+8\ny=0X1.643EF9DB22D0EP+8\nz=0X1.AF645A1CAC083P+5\nv=0X1.7BAFC962FC963P+6\ns=0X1.CD70A3D70A3D7P+3\nhz=0X1.4523333333333P+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9AF374BC6A7FP+8\ny=0X1.64753F7CED917P+8\nz=0X1.AF978D4FDF3B6P+5\nv=0X1.7B17530ECA864P+6\ns=0X1.D2147AE147AE1P+3\nhz=0X1.45C56789ABCDFP+8\nh=0X1.8CCCCCCCCCCCDP+0\n\nn=context\nd=2013-07-01T07:14:44Z\nx=0X1.9B628F5C28F5CP+8\ny=0X1.648E560418937P+8\nz=0X1.AF810624DD2F2P+5\nv=0X1.7B7B2A1907F6EP+6\ns=0X1.CD0E560418937P+3\nhz=0X1.476C83FB72EA6P+8\nh=0X1.8CCCCCCCCCCCDP+0	[800 TO 1100]		2013-08-08T07:48:15+0300	2013-08-08T07:48:15+0300	2014-11-11T08:51:58Z	Europe/Athens	2013-08-08T04:48:15Z																	D3D1D064-17CA-4120-8E08-7B842369FC6B	Section 7 (ΒΘ West 2013)	21CE8CD6-F418-4D6B-BA09-5450AB19FF62			west:2019:f:12\nwest:2019:f:13\nwest:2019:b:9\nwest:2019:b:13\nwest:2019:b:19	3691A4F9-8D21-4006-9025-2BAF607E7ED1\n59DF74FB-78D0-46A7-B02A-E4B9EEAAA577\n8682454A-516E-4CCB-AC43-9BD33FA687AE\nB452EF8B-87A6-4FBF-971D-666F5F7F89AC\nDF33A2B2-C3D2-40DF-9CCE-4064C910ECBD			Lot ΒΘ 516	F9FA665E-FF98-4DF9-B436-2BA36A9000B7											0	0		0		
